,NAME,Height,Weight,REACH,Stance,DOB,SLPM,STRA,SAPM,STRD,TD,TDA,TDD,SUBA
0,Carla Esparza,"5' 1""",115 lbs.,"63""",,"Oct 10, 1987",2.48,38%,2.69,58%,3.92,36%,57%,0.5
0,Ben Earwood,"5' 8""",170 lbs.,--,Orthodox,--,0.5,55%,0.2,33%,3,100%,0%,0
0,Fred Ettish,"6' 0""",180 lbs.,--,Southpaw,--,0,0%,0,0%,0,0%,0%,0
0,Ross Ebanez,"5' 9""",154 lbs.,--,Southpaw,"May 18, 1975",0.74,50%,0.74,62%,3.7,100%,0%,0
0,Tom Erikson,"6' 3""",280 lbs.,--,Orthodox,--,0.94,47%,1.87,25%,4.68,60%,100%,6.2
0,Frankie Edgar,"5' 6""",145 lbs.,"68""",Orthodox,"Oct 16, 1981",3.59,40%,2.22,70%,2.47,33%,65%,0.4
0,Ian Entwistle,"5' 5""",135 lbs.,"64""",Orthodox,"Nov 19, 1986",0.11,7%,7.36,31%,0,0%,0%,12.1
0,Leon Edwards,"6' 0""",170 lbs.,"74""",Southpaw,"Aug 25, 1991",2.38,48%,1.99,55%,1.26,29%,70%,0.5
0,Marcel Fortuna,"6' 1""",205 lbs.,"74""",Orthodox,"Oct 22, 1985",3.83,46%,4.52,64%,0.45,8%,75%,0.5
0,Chance Farrar,"5' 9""",145 lbs.,--,Southpaw,"Sep 11, 1975",0.81,22%,2.21,67%,3.02,100%,0%,0
0,Willamy Freire,"5' 8""",155 lbs.,--,,"Jul 28, 1987",1.53,37%,0.93,62%,0.5,100%,73%,0
0,Caros Fodor,"5' 9""",155 lbs.,"76""",Orthodox,"Jan 07, 1984",2.76,54%,2.83,54%,2.1,25%,50%,0
0,Mirko Cro Cop,"6' 2""",230 lbs.,"73""",Southpaw,"Sep 10, 1974",2.11,50%,1.89,63%,0.19,40%,78%,0.3
0,Keisuke Fujiwara,"5' 6""",139 lbs.,--,Switch,--,0.73,44%,1.2,47%,0,0%,23%,2.5
0,Anthony Figueroa,"5' 4""",135 lbs.,--,Orthodox,--,2.37,48%,3.77,49%,0,0%,58%,0
0,Matt Frevola,"5' 9""",155 lbs.,"71""",Orthodox,"Jun 11, 1990",3.04,34%,3.78,53%,3.15,50%,100%,3.1
0,Glaico Franca,"6' 0""",155 lbs.,"77""",,"Feb 28, 1991",2.35,42%,3.46,47%,2.68,42%,76%,0.3
0,Jesse Fujarczyk,"6' 4""",225 lbs.,--,Southpaw,"Jan 28, 1983",1.03,33%,4.91,38%,0,0%,25%,0
0,Joao Paulo Faria,"5' 9""",155 lbs.,--,,--,6.69,64%,2.09,85%,1.25,50%,0%,1.2
0,Luke Flores,"6' 0""",155 lbs.,--,Southpaw,"Mar 17, 1988",2.11,46%,2.34,62%,0,0%,50%,1.8
0,Jesse Forbes,"6' 2""",185 lbs.,"75""",Southpaw,"Oct 24, 1984",2.11,24%,4.06,53%,1.79,75%,66%,1.2
0,Rhadi Ferguson,"5' 7""",205 lbs.,--,,--,0,0%,0,0%,0,0%,0%,0
0,Brady Fink,"6' 0""",183 lbs.,--,Orthodox,--,1.69,41%,1.69,61%,3.63,25%,0%,3.6
0,Luigi Fioravanti,"5' 8""",170 lbs.,"70""",Orthodox,"Jan 22, 1981",2.23,42%,2.21,69%,3.76,63%,67%,0.9
0,Zane Frazier,"6' 5""",250 lbs.,--,Orthodox,--,0,0%,0,0%,0,0%,0%,0
0,Ian Freeman,"5' 11""",225 lbs.,--,Orthodox,"Nov 10, 1966",2.54,48%,3.11,44%,1.44,40%,80%,0.7
0,Renee Forte,"5' 7""",155 lbs.,"71""",Orthodox,"Mar 27, 1987",2.08,32%,2.12,63%,2.32,58%,66%,0
0,Rafael Fiziev,"5' 8""",155 lbs.,--,,--,0,0%,0,0%,0,0%,0%,0
0,AJ Fonseca,"5' 4""",145 lbs.,--,,--,0,0%,0,0%,0,0%,0%,0
0,Kelly Faszholz,"5' 8""",135 lbs.,"67""",Orthodox,"Apr 09, 1985",4.01,48%,3.61,52%,0,0%,44%,0
0,Katsuaki Furuki,"6' 0""",168 lbs.,--,,"Nov 10, 1980",0.27,10%,2.67,39%,0,0%,0%,3
0,Donavon Frelow,"5' 7""",135 lbs.,--,Orthodox,"Jan 20, 1985",2.4,27%,3.2,52%,1,100%,26%,0
0,Urijah Faber,"5' 6""",135 lbs.,"67""",Orthodox,"May 14, 1979",2.66,41%,2.51,65%,1.59,31%,60%,0.9
0,Masio Fullen,"5' 10""",145 lbs.,"70""",Orthodox,"Oct 06, 1986",2.46,32%,3.5,54%,0.47,33%,69%,0
0,Bibiano Fernandes,"5' 7""",139 lbs.,--,Orthodox,"Mar 30, 1980",2.91,40%,2.02,72%,3.97,53%,77%,0.6
0,Travis Fulton,"6' 0""",240 lbs.,--,Orthodox,"May 29, 1977",0,0%,0,0%,0,0%,0%,0
0,Kevin Ferguson,"6' 2""",235 lbs.,--,Orthodox,"Feb 08, 1974",2.3,50%,3.41,38%,3.1,72%,36%,1.2
0,Kalindra Faria,"5' 7""",125 lbs.,--,Switch,"Jul 23, 1986",2.12,51%,1.56,48%,0.84,50%,20%,0.8
0,Andre Fili,"5' 11""",145 lbs.,"74""",Orthodox,"Jun 25, 1990",3.9,37%,3.64,55%,2.91,45%,67%,0.1
0,Cody Floyd,--,--,--,,"Jul 18, 1988",0,0%,0,0%,0,0%,0%,0
0,Jon Fitch,"6' 0""",170 lbs.,"76""",Orthodox,"Feb 24, 1978",2.61,50%,1.65,54%,3.6,51%,56%,0.8
0,Clay French,"5' 7""",161 lbs.,--,Southpaw,"Oct 07, 1980",1.52,50%,1.27,16%,0,0%,100%,0
0,Scott Fiedler,"6' 4""",235 lbs.,--,Orthodox,--,0,0%,0,0%,0,0%,0%,0
0,Maiquel Falcao,"5' 11""",185 lbs.,--,Orthodox,"Mar 08, 1981",1.67,55%,0.53,86%,1,100%,71%,3
0,Patricky Freire,"5' 7""",155 lbs.,"71""",,"Jun 01, 1986",3.06,44%,3.34,69%,1.26,33%,100%,0
0,Zoila Frausto,"5' 4""",135 lbs.,--,Orthodox,--,0.77,31%,1.64,53%,0,0%,57%,0
0,Bobby Flynn,--,170 lbs.,--,,--,0.38,25%,0.77,0%,0,0%,0%,0
0,Scott Ferrozzo,"5' 11""",323 lbs.,--,Orthodox,"Apr 26, 1965",0,0%,0,0%,0,0%,0%,0
0,Carlos Felipe,"6' 0""",245 lbs.,--,,"Jan 12, 1995",0,0%,0,0%,0,0%,0%,0
0,Codale Ford,"5' 9""",170 lbs.,--,,"May 13, 1979",0,0%,0,0%,0,0%,0%,0
0,Rich Franklin,"6' 1""",185 lbs.,"75""",Southpaw,"Oct 05, 1974",4.1,44%,2.07,62%,1.31,66%,63%,0.7
0,Brian Foster,"5' 9""",170 lbs.,"71""",Orthodox,"Apr 03, 1984",3.3,39%,1.63,65%,3.67,60%,37%,1.8
0,Ricardo Funch,"5' 10""",170 lbs.,"76""",Southpaw,"Aug 14, 1980",2.61,65%,3.57,40%,1.24,18%,60%,0
0,Rob Font,"5' 8""",135 lbs.,"71""",Orthodox,"Jun 25, 1987",4.38,39%,3.69,63%,1.13,29%,25%,0.9
0,Deiveson Figueiredo,"5' 5""",125 lbs.,"68""",Orthodox,"Dec 18, 1987",1.94,49%,1.59,55%,2.17,55%,41%,4.3
0,Masakatsu Funaki,"6' 0""",185 lbs.,--,Southpaw,"Mar 13, 1969",1.82,68%,2.92,35%,0,0%,0%,5.5
0,CJ Fernandes,"6' 2""",170 lbs.,--,,"Nov 13, 1977",0,0%,0,0%,0,0%,0%,0
0,Claudionor Fontinelle,"5' 5""",185 lbs.,--,Orthodox,--,2.62,42%,10.25,28%,0,0%,0%,0
0,JP Felty,--,170 lbs.,--,,"Apr 28, 1979",0,0%,0,0%,0,0%,0%,0
0,Megumi Fujii,"5' 3""",113 lbs.,--,,"Apr 26, 1974",2.4,42%,0,100%,0,0%,0%,12
0,John Franchi,"5' 6""",145 lbs.,"67""",Orthodox,"Jul 16, 1982",1.83,48%,2.59,48%,2.68,80%,40%,0.3
0,Diego Ferreira,"5' 9""",155 lbs.,"74""",Orthodox,"Jan 18, 1985",3.86,38%,3.08,53%,0.35,11%,62%,1
0,Don Frye,"6' 1""",219 lbs.,--,Orthodox,"Nov 23, 1965",2.87,64%,3.57,37%,0.91,57%,45%,0.7
0,Luiz Firmino,"5' 6""",154 lbs.,--,Orthodox,"Mar 18, 1982",1.23,50%,1.22,51%,3.86,45%,20%,0.9
0,Melinda Fabian,"5' 6""",125 lbs.,"66""",,"Jun 25, 1987",4.03,41%,4,62%,0,0%,100%,0
0,Edwin Figueroa,"5' 7""",135 lbs.,"69""",Orthodox,"Jul 31, 1984",2.57,39%,3.06,51%,0.2,100%,37%,0.6
0,Josh Ferguson,"5' 5""",125 lbs.,"66""",Orthodox,"May 13, 1988",2.13,43%,4.18,32%,0.59,11%,54%,0
0,Edward Faaloloto,--,155 lbs.,"70""",,"Jul 15, 1984",2.28,32%,6.25,44%,1.01,25%,33%,0
0,Kenny Florian,"5' 10""",145 lbs.,"74""",Southpaw,"May 26, 1976",2.41,40%,1.85,63%,2.22,33%,60%,1.3
0,Wagnney Fabiano,"5' 6""",145 lbs.,"69""",Southpaw,"Jul 14, 1975",1.19,38%,0.66,70%,3.44,64%,100%,0.4
0,Gary Frazier,"6' 0""",245 lbs.,--,Orthodox,--,1.5,39%,2.77,46%,0,0%,100%,0
0,Ron Fields,"6' 2""",200 lbs.,--,Orthodox,"Nov 18, 1974",0.33,33%,2.64,11%,0,0%,0%,0
0,Cezar Ferreira,"6' 1""",185 lbs.,"78""",Southpaw,"Feb 15, 1985",1.84,42%,1.96,57%,2.73,63%,93%,0.6
0,Paul Felder,"5' 11""",170 lbs.,"70""",Orthodox,"Apr 25, 1984",3.52,43%,2.96,51%,0.36,33%,59%,0.4
0,Bartosz Fabinski,"6' 0""",170 lbs.,"75""",Orthodox,"Apr 26, 1986",2.2,71%,0.77,50%,8,72%,100%,0
0,Colin Fletcher,"6' 2""",155 lbs.,"78""",Orthodox,"Jan 08, 1983",3.1,34%,2.97,62%,0,0%,27%,0
0,Brandon Foxworth,"5' 11""",145 lbs.,--,Orthodox,"Apr 28, 1979",1.33,32%,4.59,50%,0,0%,0%,0
0,Jason Freeman,"6' 2""",225 lbs.,--,,"Sep 02, 1976",0,0%,0,0%,0,0%,0%,0
0,Matt Foki,"5' 7""",220 lbs.,--,Orthodox,--,0,0%,3.37,56%,0,0%,0%,0
0,Rafael Freitas,--,205 lbs.,--,Orthodox,--,2,29%,8,51%,11.25,50%,0%,0
0,Hermes Franca,"5' 6""",155 lbs.,"71""",Orthodox,"Aug 26, 1974",1.78,39%,2.85,55%,1.53,36%,37%,2.4
0,Drew Fickett,"5' 10""",155 lbs.,"70""",Orthodox,"Dec 14, 1979",2.33,41%,2.29,57%,1.3,35%,30%,2.2
0,Riki Fukuda,"6' 0""",185 lbs.,"73""",Southpaw,"Jan 06, 1981",4.24,43%,3.71,64%,2.17,43%,70%,0
0,Kazuyuki Fujita,"6' 0""",235 lbs.,--,Orthodox,"Oct 16, 1970",1.05,49%,1.99,52%,2.78,36%,85%,0.6
0,Brodie Farber,"6' 1""",170 lbs.,--,Orthodox,"Jul 05, 1980",1.69,45%,2.17,53%,0.9,50%,20%,0.9
0,Tony Ferguson,"5' 11""",155 lbs.,"76""",Orthodox,"Feb 12, 1984",5.09,42%,3.48,64%,0.64,42%,76%,1.6
0,Francisco France,"6' 0""",205 lbs.,--,,"Jan 21, 1983",0.54,33%,3.51,27%,0,0%,0%,6.1
0,Jan Finney,"5' 8""",135 lbs.,--,Orthodox,--,2.16,28%,8.75,42%,0.77,11%,25%,0
0,Spencer Fisher,"5' 7""",155 lbs.,"70""",Southpaw,"May 09, 1976",3.17,43%,3.03,64%,0.67,30%,60%,0.8
0,Jesse Finney,"6' 0""",170 lbs.,--,,"Jul 11, 1974",0,0%,0,0%,0,0%,0%,0
0,Paulo Filho,"5' 8""",185 lbs.,--,Southpaw,"May 24, 1978",1.86,48%,1.67,66%,2.4,32%,42%,1.6
0,Patricio Freire,"5' 5""",145 lbs.,"65""",,"Jul 07, 1987",2.84,41%,4.43,60%,0.6,18%,94%,0.6
0,Bryanna Fissori,"5' 4""",145 lbs.,--,,--,1.4,46%,1.2,57%,2,25%,50%,0
0,Rodney Faverus,"6' 0""",215 lbs.,--,Southpaw,--,2.3,53%,1.6,54%,4.5,100%,25%,0
0,Tony Fryklund,"6' 0""",185 lbs.,--,Orthodox,"Mar 26, 1971",3.49,39%,6.5,43%,0,0%,66%,0.5
0,Sterling Ford,"5' 10""",155 lbs.,--,,"Mar 12, 1986",0,0%,0,0%,0,0%,0%,0
0,Mike French,"5' 10""",145 lbs.,--,,"May 29, 1975",0.23,23%,2.17,42%,0,0%,22%,1
0,Ron Faircloth,"5' 9""",205 lbs.,--,Orthodox,"Aug 16, 1979",0.39,40%,8.9,42%,0,0%,0%,0
0,Jason Fairn,"6' 1""",230 lbs.,--,,--,0,0%,0,0%,0,0%,0%,0
0,Katsuhisa Fujii,"6' 0""",205 lbs.,--,Orthodox,"Aug 15, 1972",4,50%,4.43,64%,2.14,25%,50%,2.1
0,Mal Foki,"5' 7""",220 lbs.,--,Orthodox,--,2.86,14%,14.29,54%,0,0%,0%,0
0,Sam Fulton,--,--,--,,--,0,0%,0,0%,0,0%,0%,0
0,Xavier Foupa-Pokam,"6' 1""",185 lbs.,--,Open Stance,"Jul 03, 1982",1.47,43%,2.5,49%,0,0%,16%,0
0,Alexandre Ferreira,"5' 7""",205 lbs.,--,Orthodox,"Apr 25, 1979",2.57,60%,8.14,42%,0,0%,0%,0
0,Mason Fowler,"5' 11""",170 lbs.,--,,--,0,0%,0,0%,0,0%,0%,0
0,Neil Grove,"6' 6""",265 lbs.,--,Orthodox,"Jan 18, 1971",0,0%,0,0%,0,0%,100%,14.3
0,Justin Guthrie,"6' 1""",170 lbs.,--,,"Jan 19, 1981",0.16,33%,3.74,14%,2.44,25%,0%,4.9
0,Roger Gracie,"6' 4""",185 lbs.,"79""",Orthodox,"Sep 26, 1981",1.78,35%,1.79,61%,1.87,53%,60%,1.9
0,Wilson Gouveia,"6' 1""",185 lbs.,"76""",Orthodox,"Oct 03, 1978",3.02,39%,4.06,56%,0.9,66%,57%,2.2
0,Thibault Gouti,"5' 10""",155 lbs.,"72""",Orthodox,"Feb 27, 1987",3.01,42%,4.48,49%,1.77,80%,82%,0.4
0,Joe Giannetti,"6' 0""",155 lbs.,"74""",Southpaw,"Jul 05, 1995",1.93,38%,2.8,40%,1,16%,0%,0
0,Krishaun Gilmore,--,--,--,,--,0,0%,0,0%,0,0%,0%,0
0,Zelg Galesic,"6' 2""",185 lbs.,--,Orthodox,"Feb 16, 1979",4.86,62%,0.61,66%,1.3,100%,20%,1.3
0,Damian Grabowski,"6' 1""",241 lbs.,"75""",Orthodox,"May 12, 1980",4,36%,7.65,51%,0,0%,0%,0
0,Sam Greco,"6' 2""",205 lbs.,--,Orthodox,"May 03, 1967",2.4,75%,1.33,53%,0,0%,25%,1
0,Dave Galera,"5' 11""",135 lbs.,--,Orthodox,"Jan 12, 1978",1.67,69%,0.53,33%,0,0%,14%,2
0,Ralek Gracie,"6' 2""",210 lbs.,--,Orthodox,"Oct 04, 1985",1.61,46%,1.05,55%,2.5,75%,0%,1.7
0,Kendall Grove,"6' 6""",185 lbs.,"79""",Orthodox,"Nov 12, 1982",2.31,41%,2.4,54%,0.49,45%,56%,1.7
0,Willie Gates,"5' 8""",125 lbs.,"70""",Orthodox,"Jan 21, 1987",1.8,38%,4.28,38%,0,0%,67%,0.4
0,Demetrius Gioulacos,"5' 11""",185 lbs.,--,,--,0,0%,0,0%,0,0%,0%,0
0,Forrest Griffin,"6' 3""",205 lbs.,"77""",Orthodox,"Mar 16, 1979",4.38,36%,2.81,61%,1.05,48%,57%,0.7
0,Manvel Gamburyan,"5' 5""",135 lbs.,"67""",Orthodox,"May 08, 1981",2.13,41%,2.83,55%,3.26,34%,69%,0.7
0,Nick Gibbons,"5' 10""",155 lbs.,--,,--,0,0%,0,0%,0,0%,0%,0
0,Fabricio Guerreiro,"5' 10""",145 lbs.,--,,"Jul 24, 1990",1.87,31%,2.2,67%,2,50%,0%,0
0,Nandor Guelmino,"6' 3""",230 lbs.,"76""",,"Dec 20, 1975",3.62,56%,3.16,33%,0,0%,42%,0
0,Jason Gilliam,"6' 0""",170 lbs.,--,Orthodox,--,0.79,33%,3.14,42%,0,0%,0%,0
0,Jordan Goodwin,--,155 lbs.,--,,--,0,0%,0,0%,0,0%,0%,0
0,Cesar Gracie,"5' 10""",181 lbs.,--,Orthodox,--,0,0%,17.14,50%,0,0%,0%,0
0,James Giboo,"5' 11""",170 lbs.,--,Orthodox,"Jan 06, 1978",1.2,27%,7.08,39%,0,0%,0%,0
0,Lee Gibson,"5' 7""",155 lbs.,--,,--,0,0%,0,0%,0,0%,0%,0
0,Charlene Gellner,"5' 2""",125 lbs.,--,,--,2.01,42%,3.24,43%,0,0%,0%,1.7
0,Crosley Gracie,"5' 9""",190 lbs.,--,Orthodox,"Jul 18, 1979",1.69,37%,1.54,60%,3.46,85%,50%,0.6
0,Chris Gruetzemacher,"5' 8""",155 lbs.,"68""",Orthodox,"Jun 16, 1986",7.12,58%,5.09,56%,0,0%,62%,0
0,Fabio Gurgel,"6' 0""",205 lbs.,--,Orthodox,--,0,0%,0,0%,0,0%,0%,0
0,Marcos Galvao,"5' 7""",135 lbs.,--,Orthodox,"Jun 23, 1981",1.97,32%,3.86,61%,2.27,28%,88%,1.1
0,Ryan Gracie,"5' 9""",200 lbs.,--,Orthodox,"Aug 14, 1974",0.82,61%,0.5,40%,2.83,75%,25%,0.9
0,Alejandro Garcia,"5' 7""",145 lbs.,--,,--,0,0%,0,0%,0,0%,0%,0
0,Horacio Gutierrez,"5' 10""",145 lbs.,"69""",,"Sep 15, 1990",0.86,26%,2.91,46%,0,0%,50%,0
0,Shannon Gugerty,"5' 10""",155 lbs.,"71""",Orthodox,"Dec 30, 1981",1.25,39%,1.88,58%,2.13,27%,50%,3.4
0,Chad Griggs,"6' 1""",205 lbs.,"73""",Orthodox,"May 15, 1978",2.67,50%,2.22,46%,1.51,66%,41%,0
0,Frank Gomez,"5' 10""",135 lbs.,"67""",Orthodox,"Mar 31, 1986",1.52,48%,0.79,66%,1.14,60%,70%,0.8
0,Mitch Gagnon,"5' 5""",135 lbs.,"65""",Southpaw,"Oct 10, 1984",3.18,48%,2.13,63%,1.43,26%,67%,1.9
0,Brian Geraghty,"5' 7""",155 lbs.,--,Orthodox,"Nov 04, 1980",0.47,25%,9.77,36%,0,0%,50%,0
0,Tom Gallicchio,"5' 10""",170 lbs.,"73""",Southpaw,"Sep 23, 1986",3.53,26%,7.07,43%,1,11%,0%,0
0,Rick Glenn,"6' 0""",145 lbs.,"70""",Southpaw,"Apr 12, 1989",4.19,43%,4,54%,0.8,16%,65%,0.4
0,Michael Graves,"5' 10""",170 lbs.,"71""",,"Jan 08, 1991",1.25,54%,1.47,58%,4.8,52%,66%,0.4
0,Chris Guillen,"6' 0""",240 lbs.,--,Orthodox,"Dec 09, 1972",0.82,27%,1.91,36%,0,0%,0%,0
0,Eric Galvan,--,155 lbs.,--,,--,0,0%,0,0%,0,0%,0%,0
0,Brandon Girtz,"5' 7""",155 lbs.,--,,"Mar 06, 1985",2.5,60%,1.92,47%,5.76,100%,100%,0
0,Jonny Goh,"5' 11""",155 lbs.,--,,--,0,0%,0,0%,0,0%,0%,0
0,Josh Grispi,"5' 11""",145 lbs.,"74""",Orthodox,"Oct 14, 1988",1.44,41%,3.71,50%,1.97,36%,16%,2.2
0,Daniel Gracie,"6' 2""",225 lbs.,--,Orthodox,--,1.9,38%,1.33,59%,0.36,100%,80%,2.1
0,Darrel Gholar,"5' 8""",194 lbs.,--,Orthodox,--,0,0%,0,0%,0,0%,0%,0
0,Scott Graham,"6' 4""",185 lbs.,--,Orthodox,--,0.91,42%,2.27,28%,0,0%,0%,0
0,Joey Gambino,"5' 7""",145 lbs.,--,Orthodox,"Oct 26, 1988",2.47,35%,2.53,51%,0,0%,42%,0.8
0,Trevin Giles,"6' 0""",185 lbs.,"74""",Orthodox,"Aug 06, 1992",5.45,66%,1.13,76%,3.69,100%,66%,0
0,Steven Graham,"6' 1""",290 lbs.,--,Orthodox,--,0,0%,0,0%,0,0%,0%,0
0,Bobby Green,"5' 10""",155 lbs.,"71""",Orthodox,"Sep 09, 1986",5,48%,3.87,63%,1.03,25%,71%,0.2
0,Silvana Juarez,"5' 3""",125 lbs.,--,Orthodox,"Jun 12, 1984",0,0%,0,0%,0,0%,0%,0
0,Royler Gracie,"5' 8""",150 lbs.,--,Southpaw,"Dec 06, 1965",0,0%,0,0%,0,0%,0%,0
0,Alexa Grasso,"5' 5""",115 lbs.,"66""",Orthodox,"Aug 09, 1993",4.5,42%,3.08,67%,0.31,50%,63%,0.3
0,John Gunther,"5' 9""",155 lbs.,"72""",Orthodox,"Nov 24, 1985",1.8,38%,3.93,47%,8,42%,0%,0
0,Royce Gracie,"6' 1""",175 lbs.,--,Southpaw,"Dec 12, 1966",0.88,41%,1.13,37%,0,0%,66%,0.8
0,Rolles Gracie,"6' 4""",242 lbs.,--,Orthodox,"Jul 14, 1978",2.3,32%,3.38,55%,2.3,10%,0%,0
0,Justin Gaethje,"5' 11""",155 lbs.,"70""",Orthodox,"Nov 14, 1988",8.67,54%,10.68,53%,0,0%,80%,0
0,Alavutdin Gadjiev,"6' 2""",185 lbs.,--,Orthodox,"Jun 23, 1982",0.99,27%,0.99,57%,0,0%,50%,0
0,James Gray,"5' 9""",135 lbs.,--,Orthodox,"Oct 25, 1987",2.61,50%,18.26,44%,0,0%,0%,0
0,Fabian Gonzalez,"5' 10""",135 lbs.,--,,--,3.9,48%,4.39,51%,0,0%,66%,0
0,Cody Gibson,"5' 10""",135 lbs.,"71""",Orthodox,"Sep 11, 1987",2.47,31%,2.54,63%,1.85,38%,58%,0.4
0,Jesse Gillespie,--,185 lbs.,--,,--,0,0%,0,0%,0,0%,0%,0
0,Rodrigo Gracie,"6' 0""",183 lbs.,--,Orthodox,"Apr 11, 1975",1.34,51%,0.86,46%,1.49,50%,75%,0.4
0,John Gunderson,"5' 9""",155 lbs.,"69""",Orthodox,"Jan 05, 1979",1.04,27%,1.71,58%,1.67,33%,11%,2
0,Joey Gilbert,"5' 11""",155 lbs.,--,Orthodox,"Jun 05, 1976",0.61,42%,4.44,31%,0,0%,0%,0
0,Christos Giagos,"5' 10""",155 lbs.,"71""",Orthodox,"Jan 23, 1990",2.16,38%,1.68,47%,0.65,20%,37%,0.7
0,Leonard Garcia,"5' 10""",145 lbs.,"69""",Orthodox,"Jul 14, 1979",2.77,24%,4.79,52%,0.3,26%,42%,0.5
0,Alex Garcia,"5' 9""",170 lbs.,"72""",Orthodox,"Jul 14, 1987",1.81,30%,2.98,61%,4.12,54%,66%,0.1
0,Jordan Griffin,"5' 10""",145 lbs.,--,,"Feb 23, 1990",0,0%,0,0%,0,0%,0%,0
0,Kelvin Gastelum,"5' 9""",185 lbs.,"71""",Southpaw,"Oct 24, 1991",3.86,43%,2.87,61%,0.82,50%,62%,0.2
0,Tiki Ghosn,"5' 10""",170 lbs.,--,Orthodox,"Feb 09, 1977",2.78,46%,2.94,58%,0.41,50%,61%,0
0,Dwight Grant,"6' 1""",170 lbs.,"78""",,"Sep 14, 1984",5.33,52%,3.64,60%,0,0%,100%,0
0,Tebaris Gordon,"6' 1""",235 lbs.,--,,--,0,0%,0,0%,0,0%,0%,0
0,Sean Gannon,"6' 3""",265 lbs.,--,Southpaw,--,0,0%,6.38,28%,0,0%,50%,0
0,Garrett Gross,"5' 9""",155 lbs.,--,,"Aug 08, 1988",2.5,42%,0.87,61%,0,0%,57%,0
0,Jason Glaza,"6' 0""",230 lbs.,--,,--,4.34,54%,0.43,40%,4.34,100%,0%,4.3
0,Cody Garbrandt,"5' 8""",135 lbs.,"65""",Orthodox,"Jul 07, 1991",3.45,37%,2.99,69%,1.06,38%,100%,0
0,Paul Georgieff,"6' 2""",170 lbs.,--,Orthodox,"Sep 22, 1982",2.55,40%,2.34,35%,0,0%,0%,0
0,He-Man Gipson,--,--,--,,--,0,0%,0,0%,0,0%,0%,0
0,Rulon Gardner,"6' 3""",265 lbs.,--,Orthodox,"Aug 16, 1971",2.05,25%,1.45,60%,0.75,100%,100%,0
0,Brandon Gaines,"6' 3""",185 lbs.,--,,--,0,0%,0,0%,0,0%,0%,0
0,Matt Grice,"5' 8""",145 lbs.,"70""",Orthodox,"Jul 29, 1981",4.09,53%,2.69,56%,2.19,37%,82%,0.5
0,Neiman Gracie,"6' 0""",170 lbs.,--,,--,0.77,100%,0.38,75%,5.77,100%,0%,5.8
0,Claudia Gadelha,"5' 4""",115 lbs.,"63""",Orthodox,"Dec 07, 1988",3.23,42%,4.47,57%,3.94,52%,58%,1
0,Billy Giovanella,"5' 8""",125 lbs.,--,,"Aug 20, 1985",1.27,40%,2.02,52%,0.87,12%,100%,1.7
0,Melvin Guillard,"5' 9""",155 lbs.,"68""",Orthodox,"Mar 30, 1983",2.96,40%,1.85,66%,1.3,63%,61%,0.2
0,Jason Godsey,"6' 2""",230 lbs.,--,Orthodox,--,0,0%,0,0%,0,0%,0%,0
0,Turrell Galloway,"5' 3""",145 lbs.,--,,--,0,0%,0,0%,0,0%,0%,0
0,Mickey Gall,"6' 2""",170 lbs.,"74""",Switch,"Jan 22, 1992",1.54,54%,2.31,43%,1.83,60%,50%,4.9
0,Daniel Gallemore,"6' 5""",265 lbs.,--,,--,3.1,41%,6,52%,0,0%,0%,0
0,Israel Giron,"5' 8""",155 lbs.,--,,"Jan 16, 1974",0,0%,0,0%,0,0%,0%,0
0,Leonardo Augusto Leleco,"6' 0""",185 lbs.,"73""",Orthodox,"Apr 15, 1982",2.35,56%,2.99,44%,0,0%,52%,1
0,Kier Gooch,--,155 lbs.,--,,"Apr 21, 1986",0,0%,0,0%,0,0%,0%,0
0,Brad Gumm,"5' 11""",170 lbs.,--,Orthodox,--,0,0%,0,0%,0,0%,0%,0
0,Joe Gigliotti,"5' 11""",185 lbs.,"69""",Orthodox,"Aug 13, 1993",1.04,39%,2.92,45%,1.56,100%,50%,0.8
0,Mike Guymon,"6' 0""",170 lbs.,"74""",Orthodox,"Sep 17, 1974",2.75,65%,0.79,66%,1.87,37%,54%,1.2
0,Wang Guan,"5' 9""",145 lbs.,"71""",Orthodox,"Mar 14, 1986",4.73,43%,3.27,60%,0,0%,0%,0
0,Allan Goes,"6' 0""",205 lbs.,--,Orthodox,"Apr 20, 1971",0.64,52%,1.35,41%,1.75,40%,0%,2.6
0,Kultar Gill,"6' 0""",154 lbs.,--,Orthodox,"Mar 24, 1979",1.14,50%,0.4,41%,1.71,66%,38%,0
0,Davey Grant,"5' 8""",135 lbs.,"69""",,"Dec 18, 1985",3.59,53%,1.37,69%,1.28,30%,64%,0
0,Pearl Gonzalez,"5' 4""",115 lbs.,"68""",Orthodox,"Aug 12, 1986",2.23,37%,4.07,57%,1.04,11%,0%,0.5
0,Azamat Gashimov,"5' 6""",125 lbs.,"66""",Orthodox,"Apr 07, 1990",1.24,21%,4.75,53%,1.69,25%,0%,0
0,Gerard Gordeau,"6' 5""",216 lbs.,--,Orthodox,"Mar 30, 1959",0,0%,0,0%,0,0%,0%,0
0,Karine Gevorgyan,"5' 4""",125 lbs.,"63""",,"Mar 09, 1989",1.2,20%,1.8,76%,0,0%,0%,0
0,Luis Gomez,"5' 7""",145 lbs.,"68""",Orthodox,"Jan 28, 1995",1.57,33%,4.03,55%,4.48,50%,33%,0
